time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2017-01-01 00:00:00,0,313.470031738281,1.80001220703105,80.8086097842677,9.40776844309711,0,0
2017-01-01 01:00:00,0,313.470031738281,1.90004882812502,82.4636243139789,8.92657307771858,0,0
2017-01-01 02:00:00,0,313.460052490234,1.99001464843803,84.1472885820381,8.44394453742562,0,0
2017-01-01 03:00:00,0,316.730010986328,2.08999023437502,85.7491259938374,7.97295447469585,0,0
2017-01-01 04:00:00,0,316.730010986328,2.14000854492201,86.4337757614176,7.20031245785472,0,0
2017-01-01 05:00:00,0,316.720001220703,2.18999633789105,87.1149461795447,6.52800110353433,0,0
2017-01-01 06:00:00,0,309.260009765625,2.24001464843803,87.7806006445938,5.99013340729807,0,0
2017-01-01 07:00:00,0,309.269989013672,2.05999145507803,88.174403821467,5.84870945296202,0,0
2017-01-01 08:00:00,0,309.269989013672,1.89000854492201,88.4931836377899,5.76389644194368,0,0
2017-01-01 09:00:00,0,269.049987792969,1.70998535156201,88.868875172138,5.74251693640052,0,0
2017-01-01 10:00:00,0,269.059997558594,1.36000976562502,88.6628476574972,5.10662292905998,0,0
2017-01-01 11:00:00,0,269.080047607422,1.020013427734,88.3247307662667,4.53616587865959,0,0
2017-01-01 12:00:00,0,256.75,0.670007324219,87.9715188334807,4.04738185071888,0,0
2017-01-01 13:00:00,59.4519996643066,256.720001220703,1.510003662109,82.174741132291,4.21200668564969,0,0
2017-01-01 14:00:00,159.744003295898,256.690002441406,2.36000976562502,76.7217180557844,4.47001103824388,0,0
2017-01-01 15:00:00,249.727996826172,278.950042724609,3.20000610351605,71.7130565665321,4.78841301860799,0,0
2017-01-01 16:00:00,313.552001953125,278.959991455078,3.07000122070303,70.537020953915,4.48849651019273,0,0
2017-01-01 17:00:00,348.334014892578,278.970001220703,2.93999633789105,69.3407369769974,4.24948232071711,0,0
2017-01-01 18:00:00,356.471984863281,254.809997558594,2.80999145507803,68.1076225226744,4.07603976767684,0,0
2017-01-01 19:00:00,285.123992919922,254.820007324219,2.45000610351605,72.0744506217271,3.30854940459924,0,0
2017-01-01 20:00:00,190.945007324219,254.830001831055,2.08999023437502,76.2027872176073,2.57775094484015,0,0
2017-01-01 21:00:00,45.9360008239746,229.839996337891,1.73000488281201,80.5256966864828,1.90394324985597,0,0
2017-01-01 22:00:00,0,229.860000610352,1.23000488281201,78.85352648009,1.74774151921715,0,0
2017-01-01 23:00:00,0,229.880004882812,0.730004882812011,76.9507696534269,1.84048906322371,0,0
2017-01-02 00:00:00,0,212.240005493164,0.240014648438034,74.7258255255997,2.1503721561647,0,0
2017-01-02 01:00:00,0,212.25,0.179986572266046,73.4596615496229,1.83024592801894,0,0
2017-01-02 02:00:00,0,212.25,0.129998779297011,72.1297269511631,1.50332963793641,0,0
2017-01-02 03:00:00,0,213.979995727539,0.0800415039060454,70.7843198217883,1.1921828202172,0,0
2017-01-02 04:00:00,0,213.979995727539,0.0299926757810454,70.463962485996,0.514295644154554,0,0
2017-01-02 05:00:00,0,213.979995727539,-0.0300048828119657,70.1903233669948,0.382883788061212,0,0
2017-01-02 06:00:00,0,217.339996337891,-0.0799926757809999,69.8619726276455,1.02181209360085,0,0
2017-01-02 07:00:00,0,217.350006103516,-0.220007324218955,70.4499278641163,1.54693238993832,0,0
2017-01-02 08:00:00,0,217.350006103516,-0.370001220702989,71.1087605822641,2.07337885628669,0,0
2017-01-02 09:00:00,0,234.75,-0.519995117187989,71.7662983073042,2.59624716393541,0,0
2017-01-02 10:00:00,0,234.75,-0.549963378906,74.1570445595683,2.32692938969296,0,0
2017-01-02 11:00:00,0,234.75,-0.590002441406,76.6036890428973,2.06344368117529,0,0
2017-01-02 12:00:00,0,266.560028076172,-0.620001220702989,79.0217983464407,1.78986037578213,0,0
2017-01-02 13:00:00,54.7360000610352,266.529998779297,0.170037841797011,74.1118449168013,2.10190400014263,0,0
2017-01-02 14:00:00,147.384002685547,266.5,0.960046386719,69.5443803622125,2.43821654964654,0,0
2017-01-02 15:00:00,223.839996337891,274.149993896484,1.749993896484,65.2729952027727,2.79614024847719,0,0
2017-01-02 16:00:00,281.231994628906,274.119995117188,2.29000244140605,68.9718043068061,3.59484360378569,0,0
2017-01-02 17:00:00,312.661987304688,274.089996337891,2.82003173828105,72.3493330890387,4.41688800236057,0,0
2017-01-02 18:00:00,200.235992431641,295.100006103516,3.36000976562502,75.3232518838144,5.23826319435871,0.00107519996166229,0
2017-01-02 19:00:00,160.419006347656,295.110046386719,3.11998901367201,79.4508814501777,4.78352367373096,0.00581760013103484,0
2017-01-02 20:00:00,107.824996948242,295.110046386719,2.87999877929701,83.7053681233708,4.3514594085152,0,0
2017-01-02 21:00:00,19.8719997406006,313.800048828125,2.64000854492201,88.0764670990889,3.97920856173298,0,0
2017-01-02 22:00:00,0,313.810028076172,2.460046386719,90.5146803748205,3.94981001418175,0,0
2017-01-02 23:00:00,0,313.810028076172,2.29000244140605,92.9350946553717,3.93021618992822,0,0
2017-01-03 00:00:00,0,324.220031738281,2.11000976562502,95.4648003205878,3.90083318329278,0,0
2017-01-03 01:00:00,0,324.230041503906,2.040032958984,95.043749874819,3.92474212423796,0.00107519996166229,0
2017-01-03 02:00:00,0,324.230010986328,1.98003540039105,94.5481642964661,3.98101747703633,0,0
2017-01-03 03:00:00,0,325.739990234375,1.909997558594,94.122383656231,4.06831654746908,0,0
2017-01-03 04:00:00,0,325.739990234375,1.92998657226605,94.8318104983476,3.86627719260938,0,0
