time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain,Snow
2023-12-31 18:00:00,-0.44000854492185226,0,281.3299865722656,76.81287245322868,3.919591757526485,0,0
2023-12-31 19:00:00,-0.6000122070312273,0,281.3299865722656,78.41594410331885,3.5898747460024416,0,0
2023-12-31 20:00:00,-0.7599853515624773,0,281.3299865722656,80.0465484692276,3.283900162683528,0,0
2023-12-31 21:00:00,-0.9100097656249773,0,286.05999755859375,81.64285691910005,3.0101494204069716,0,0
2023-12-31 22:00:00,-1.0400146484374773,0,286.05999755859375,82.3012501302774,2.9369542742005397,0,0
2023-12-31 23:00:00,-1.1600097656249773,0,286.05999755859375,82.90432233778974,2.8638609962815313,0,0
2024-01-01 00:00:00,-1.2900146484374773,0,265.1000061035156,83.57356682263809,2.7978026546636126,0,0
2024-01-01 01:00:00,-1.6399902343749773,0,265.1000061035156,85.15805546743195,2.7122868055950606,0,0
2024-01-01 02:00:00,-1.9899963378906023,0,265.1000061035156,86.77750355198468,2.633514784170834,0,0
2024-01-01 03:00:00,-2.3400024414062273,0,218.44000244140625,88.4264713165309,2.5548581267978827,0,0
2024-01-01 04:00:00,-2.8700012207031023,0,218.4499969482422,89.73579503145444,2.3920702292951574,0,0
2024-01-01 05:00:00,-3.3999999999999773,0,218.4499969482422,91.02265059811974,2.221936082711234,0,0
2024-01-01 06:00:00,-3.9299987792968523,0,205.77999877929688,92.28255710618157,2.0591502869974874,0,0
2024-01-01 07:00:00,-3.4700073242187273,0,205.77999877929688,90.41570226680383,1.918019845118001,0,0
2024-01-01 08:00:00,-3.0099853515624773,52.13600158691406,205.77999877929688,88.58369854296522,1.7785949733836837,0,0
2024-01-01 09:00:00,-2.5400146484374773,196.1510009765625,214.27999877929688,86.7161311012134,1.646389973974424,0,0
2024-01-01 10:00:00,-1.2500061035156023,298.6549987792969,214.27999877929688,79.22635936982688,1.557080591226759,0,0
2024-01-01 11:00:00,0.04000244140627274,387.0469970703125,214.27000427246097,72.45691322756538,1.602529274908161,0,0
2024-01-01 12:00:00,1.3300109863281477,421.5750122070313,220.6300048828125,66.32723168977996,1.7803651861557626,0,0
2024-01-01 13:00:00,1.6700073242187727,395.6969909667969,220.6300048828125,65.50586665698829,2.290021731739961,0,0
2024-01-01 14:00:00,1.9999938964843977,353.89300537109375,220.6300048828125,64.73468896043953,2.8178005387220617,0,0
2024-01-01 15:00:00,2.3300109863281477,226.58599853515625,214.2899932861328,63.97057414579451,3.3412722244693804,0,0
2024-01-01 16:00:00,0.9800048828125227,114.1060028076172,214.3000030517578,68.58706589301015,3.1053663488546333,0,0
2024-01-01 17:00:00,-0.35999145507810226,0,214.3000030517578,73.5074269940536,2.856588871492672,0,0
2024-01-01 18:00:00,-1.7099975585937273,0,205.57000732421875,78.86234594654722,2.622308157148724,0,0
2024-01-01 19:00:00,-1.9700073242187273,0,205.57000732421875,79.96283939511812,2.5767034415704693,0,0
2024-01-01 20:00:00,-2.2399963378906023,0,205.57000732421875,81.13989488924038,2.5426167947017806,0,0
2024-01-01 21:00:00,-2.5000061035156023,0,203.7599945068359,82.27478779041431,2.520515862128002,0,0
2024-01-01 22:00:00,-2.8200134277343523,0,203.7599945068359,84.28160832235191,2.688884496902876,0,0
2024-01-01 23:00:00,-3.1300109863281023,0,203.7599945068359,86.274878855268,2.8844411129467744,0,0
2024-01-02 00:00:00,-3.4499877929687273,0,202.3000030517578,88.3899163699259,3.127059326503297,0,0
2024-01-02 01:00:00,-3.6000122070312273,0,202.3000030517578,89.31339475608509,3.1493014377573165,0,0
2024-01-02 02:00:00,-3.7399963378906023,0,202.3000030517578,90.17967116132088,3.1792609878353773,0,0
2024-01-02 03:00:00,-3.8899902343749773,0,201.63999938964844,91.12379386450823,3.2167219213539666,0,0
2024-01-02 04:00:00,-4.109991455078102,0,201.63999938964844,91.83007580747466,3.105173197244957,0,0
2024-01-02 05:00:00,-4.320013427734352,0,201.63999938964844,92.47255499926622,2.989999982026907,0,0
2024-01-02 06:00:00,-4.540014648437477,0,205.47000122070313,93.18251415244295,2.882585727809724,0,0
2024-01-02 07:00:00,-3.7299865722656023,0,205.4600067138672,88.68490184352632,3.1185412315565277,0,0
2024-01-02 08:00:00,-2.9199890136718523,54.32099914550781,205.4600067138672,84.43150671644759,3.3555475445094576,0,0
2024-01-02 09:00:00,-2.1099914550781023,186.06500244140625,232.0099945068359,80.40127798630138,3.5840757947723914,0,0
2024-01-02 10:00:00,-0.16000976562497726,283.55999755859375,232,74.55226325392488,4.054281664438932,0,0
2024-01-02 11:00:00,1.8000122070312727,367.72698974609375,231.9900054931641,68.93261724173621,4.568292838961745,0,0
2024-01-02 12:00:00,3.7600036621093977,399.7669982910156,244.4900054931641,63.636870097663135,5.1209569731649545,0,0
2024-01-02 13:00:00,4.219995117187523,375.5490112304687,244.4900054931641,62.93717848849396,5.008482759951579,0,0
2024-01-02 14:00:00,4.679986572265648,336.31298828125,244.47999572753903,62.2241649994206,4.907647133913203,0,0
2024-01-02 15:00:00,5.149987792968773,228.0780029296875,246.16000366210935,61.452975208223016,4.82597135737836,0,0
2024-01-02 16:00:00,3.6400085449218977,115.78399658203124,246.1699981689453,67.16658228078866,4.43775845420264,0,0
2024-01-02 17:00:00,2.1299987792968977,0,246.1699981689453,73.4852897526559,4.072358064654507,0,0
2024-01-02 18:00:00,0.6199890136718977,0,242.86000061035156,80.4806600146351,3.723775054319778,0,0
2024-01-02 19:00:00,0.26000366210939774,0,242.86000061035156,82.01330117535845,3.6838295934134324,0,0
