time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain,Snow
2020-12-31 19:00:00,-0.5300048828124773,0,280.4599914550781,80.09314520809953,6.907749084305829,0,0
2020-12-31 20:00:00,-0.7500061035156023,0,280.4599914550781,81.25078811350123,6.772126495718859,0,0
2020-12-31 21:00:00,-0.9700073242187273,0,280.4599914550781,82.41828123269264,6.67281048426457,0,0
2020-12-31 22:00:00,-1.1900085449218523,0,281.7699890136719,83.60955376442718,6.591297223887566,0,0
2020-12-31 23:00:00,-1.2800048828124773,0,281.7699890136719,83.77574796448053,6.132087708231644,0,0
2021-01-01,-1.3800109863281023,0,281.7699890136719,83.99823080535045,5.690975320690471,0,0
2021-01-01 01:00:00,-1.4700073242187273,0,283.4499816894531,84.15740928052743,5.272504012448634,0,0
2021-01-01 02:00:00,-1.5799926757812273,0,283.4499816894531,82.6553906785379,4.922763311377316,0,0
2021-01-01 03:00:00,-1.6900085449218523,0,283.4499816894531,81.12519637088982,4.560844253804837,0,0
2021-01-01 04:00:00,-1.8100036621093523,0,270.80999755859375,79.60896622005619,4.2086219691762174,0,0
2021-01-01 05:00:00,-1.8100036621093523,0,270.80999755859375,79.1902258043408,3.373796070260629,0,0
2021-01-01 06:00:00,-1.8100036621093523,0,270.80999755859375,78.78072716320881,2.5248563834412026,0,0
2021-01-01 07:00:00,-1.8200134277343523,0,236.20999145507812,78.42047601819753,1.6831517172873323,0,0
2021-01-01 08:00:00,-1.4500183105468523,57.89200210571289,236.1999969482422,72.53591367935833,1.958698533994212,0,0
2021-01-01 09:00:00,-1.0900024414062273,177.31201171875,236.1999969482422,66.95818353527751,2.227487272361077,0,0
2021-01-01 10:00:00,-0.7300170898437273,289.52001953125,240.47000122070312,61.62188026324839,2.503517497747218,0,0
2021-01-01 11:00:00,-0.35001220703122726,356.4480285644531,240.47000122070312,56.98478385164159,1.5936435395530637,0,0
2021-01-01 12:00:00,0.029992675781272737,386.0420227050781,240.45999145507812,52.56484083200414,0.6933974163612446,0,0
2021-01-01 13:00:00,0.39998779296877274,344.0270080566406,239.9199981689453,48.39525389126977,0.3114482323564577,0,0
2021-01-01 14:00:00,0.20000610351564774,271.34100341796875,239.9199981689453,49.827534840663716,0.6171709761327034,0,0
2021-01-01 15:00:00,-0.010015869140602263,170.7050018310547,239.9199981689453,51.317133540557826,0.9513148319042136,0,0
2021-01-01 16:00:00,-0.20999755859372726,29.280000686645508,229,52.8099437578342,1.2920138917329684,0,0
2021-01-01 17:00:00,-0.6799987792968523,0,229.0099945068359,55.90660125746917,2.4022696857429877,0,0
2021-01-01 18:00:00,-1.1400207519531023,0,229.0099945068359,59.11675778671098,3.5679685808870407,0,0
2021-01-01 19:00:00,-1.6000122070312273,0,277.19000244140625,62.48541408949999,4.755543974437955,0,0
2021-01-01 20:00:00,-1.6200012207031023,0,277.17999267578125,69.42615582550094,4.904334516847975,0,0
2021-01-01 21:00:00,-1.6300109863281023,0,277.17999267578125,76.31515108103139,5.058191461158295,0,0
2021-01-01 22:00:00,-1.6400207519531023,0,300.9499816894531,83.17773346450686,5.212187577963548,0,0
2021-01-01 23:00:00,-1.6700195312499773,0,300.9499816894531,86.5139396635204,5.294308244331406,0,0
2021-01-02,-1.7099975585937273,0,300.9499816894531,89.93940377505615,5.3765136419957065,0,0.005107199907302858
2021-01-02 01:00:00,-1.7399963378906023,0,306.03997802734375,93.29362150317966,5.463954430331473,0,0.006825599670410156
2021-01-02 02:00:00,-1.7000183105468523,0,306.03997802734375,93.4425905726694,5.299999713897705,0,0.0022751998901367186
2021-01-02 03:00:00,-1.6499999999999773,0,306.03997802734375,93.51493927156957,5.186106385407591,0,0.002505599856376648
2021-01-02 04:00:00,-1.6099914550781023,0,306.8500061035156,93.65160033509683,5.148844352648557,0,0.0035807998180389404
2021-01-02 05:00:00,-1.7300170898437273,0,306.8500061035156,93.76642575555259,3.7703712824678677,0,0.003705599784851075
2021-01-02 06:00:00,-1.8400024414062273,0,306.8500061035156,93.80154777608428,2.410145123413719,0,0.022627199649810793
2021-01-02 07:00:00,-1.9599975585937273,0,308.8500061035156,93.90889809480053,1.1401753670719659,0,0.019516799926757814
2021-01-02 08:00:00,-1.5199951171874773,22.744001388549805,308.8500061035156,92.87617670008012,0.49040799243724165,0,0.012547199249267577
2021-01-02 09:00:00,-1.0799926757812273,69.76800537109375,308.8399963378906,91.8198168116782,0.943027001225946,0,0.007891199827194214
